trace_candidate_id,ts,symbol,symbol_code,side,strategy_id,adx,range_pct,breakout_distance_up,breakout_distance_down,dist_close_ema_fast,dist_close_ema_slow,pullback_depth,ret_1h_lag,ret_4h_lag,ret_12h_lag,ret_24h_lag,ema_gap_fast_slow,atrp,atrp_zscore,rolling_vol_24h,rolling_vol_72h,btc_adx,btc_atrp,btc_ret_24h_lag,btc_rolling_vol_24h,pnl,target_win,exit_reason,entry_ts,exit_ts,bars_held
1780718400000|RENDER/USDT:USDT|render_trend_discovery|short,2026-06-06 04:00:00+00:00,RENDER/USDT:USDT,RENDER,short,render_trend_discovery,100.0,0.0466155810983396,0.0,0.0,-0.0389723522568507,-0.0434283577530272,0.0,-0.0327362569487337,0.0,0.0,0.0,-0.0046367089507163,0.0182806839210779,0.0,0.0,0.0,100.0,0.0096521088408194,0.0,0.0,0.1313755051625982,1,sl,1780718400000,1780722000000,1
1780718400000|INJ/USDT:USDT|inj_trend_discovery|short,2026-06-06 04:00:00+00:00,INJ/USDT:USDT,INJ,short,inj_trend_discovery,100.0,0.0504596527068438,0.0,0.0,-0.0321328859921009,-0.0351199676047836,0.0,-0.03470715835141,0.0,0.0,0.0,-0.0030862517895801,0.0285224406412207,0.0,0.0,0.0,100.0,0.0096521088408194,0.0,0.0,0.0259143549594787,1,sl,1780718400000,1780722000000,1
1780725600000|LINK/USDT:USDT|link_trend|short,2026-06-06 06:00:00+00:00,LINK/USDT:USDT,LINK,short,link_trend,96.55370155391137,0.0144409297208087,0.0,0.0,-0.0038772130071374,-0.0083755994295542,0.0,-0.0008245155970867,-0.0089955022488755,0.0,0.0,-0.0045158955112318,0.0152688036107451,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.133101215955899,0,sl,1780725600000,1780729200000,2
1780725600000|XRP/USDT:USDT|xrp_trend|short,2026-06-06 06:00:00+00:00,XRP/USDT:USDT,XRP,short,xrp_trend,96.91728442416547,0.0188522317715552,0.0,0.0,-0.0068497586397732,-0.0111080904050571,0.0,-0.0062448342363852,-0.0116905653484336,0.0,0.0,-0.0042877014855795,0.0149264275339484,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.8513082331115355,0,sl,1780725600000,1780729200000,2
1780725600000|ETH/USDT:USDT|eth_trend|short,2026-06-06 06:00:00+00:00,ETH/USDT:USDT,ETH,short,eth_trend,97.26188208816946,0.0167298283413168,0.0,0.0,-0.0052882256544759,-0.0093690026627482,0.0,-0.0042143171848361,-0.0099293391656561,0.0,0.0,-0.0041024718049178,0.0163263922699405,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.1147083458386619,0,sl,1780725600000,1780729200000,2
1780725600000|AVAX/USDT:USDT|avax_trend|short,2026-06-06 06:00:00+00:00,AVAX/USDT:USDT,AVAX,short,avax_trend,95.02105303398352,0.022619593458658,0.0,0.0,-0.0083098202372283,-0.015278458315878,0.0,-0.0053207661903313,-0.0162381596752367,0.0,0.0,-0.0070270314467738,0.0206886460523255,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.1590602150042432,0,sl,1780725600000,1780729200000,2
1780725600000|DOGE/USDT:USDT|doge_trend_loose|short,2026-06-06 06:00:00+00:00,DOGE/USDT:USDT,DOGE,short,doge_trend_loose,97.3430342661984,0.0154363251587201,0.0,0.0,-0.0080968839799416,-0.0127609151543988,0.0,-0.002111801242236,-0.0133873741095554,0.0,0.0,-0.004702103561456,0.0156641863817375,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.0516282785437961,0,sl,1780725600000,1780729200000,2
1780725600000|SOL/USDT:USDT|sol_trend_discovery|short,2026-06-06 06:00:00+00:00,SOL/USDT:USDT,SOL,short,sol_trend_discovery,97.35083168014648,0.020427859096027,0.0,0.0,-0.0133706429969393,-0.0196417196907992,0.0,-0.0063928400191785,-0.0204821175358436,0.0,0.0,-0.0063560613206448,0.0162343470902458,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.0310766215824725,0,sl,1780725600000,1780732800000,3
1780725600000|ADA/USDT:USDT|ada_trend_discovery|short,2026-06-06 06:00:00+00:00,ADA/USDT:USDT,ADA,short,ada_trend_discovery,97.1091445427729,0.0181936322287199,0.0,0.0,-0.0048784638565252,-0.0090839262531939,0.0,0.0006501950585175,-0.0096525096525096,0.0,0.0,-0.0042260791711599,0.0243358571896754,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.0434963063478669,0,sl,1780725600000,1780729200000,2
1780725600000|NEAR/USDT:USDT|near_trend_discovery|short,2026-06-06 06:00:00+00:00,NEAR/USDT:USDT,NEAR,short,near_trend_discovery,92.74601686972822,0.0233160621761657,0.0,0.0,-0.0109517287198032,-0.0178761018682819,0.0,-0.0025839793281654,-0.0188103711235384,0.0,0.0,-0.0070010467128323,0.024561481830757,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,0.4912971175985973,1,tp,1780725600000,1780758000000,9
