sim_id,total_return_pct,sharpe_annual,max_drawdown_pct
147,24.43126270895459,5.0576191387391445,-3.924304404221557
148,87.56910599386309,4.07626816320623,-7.830954644791078
149,72.93202797690081,5.453449566896026,-5.303532670967359
150,257.75064371856575,4.922196936582829,-4.508792060430078
151,68.17128274513777,3.476086317108073,-11.25879776158224
152,78.8117749053982,4.579445383616234,-6.667052938376406
153,47.376733200545274,3.056101794862962,-5.7295177462874936
154,123.54379855191797,4.000680328847094,-7.81186860975529
155,56.402858826246046,3.5917121327036083,-3.7614814716907086
156,60.34062048652229,3.184570678929782,-6.79685340555144
157,131.78978407631755,4.875393119710684,-5.3745603163921185
158,141.57849668336183,5.106177936149537,-7.469477218708653
159,73.22261326477361,3.6932539782563487,-6.546874116278034
160,19.206030282802566,3.0465879677211034,-10.743512242695786
161,84.36227128318035,4.0814324634234085,-5.6542673991659465
162,26.547891077918063,2.5228595347945966,-6.322707424750806
163,63.19638421263549,3.344238092550294,-5.906250829617033
164,38.75998320388376,3.1559844558251533,-8.281032150260137
165,46.02314381600303,2.5022850531848144,-14.59557191848323
166,133.95281382713117,5.0184283371676095,-2.835893542372381
167,99.77404996688396,3.423406312722961,-15.464419552568575
168,79.48947864768854,4.39408591214672,-7.31816275565127
169,132.14296179985126,4.12091237118579,-2.695955812422579
170,32.081347999898504,2.2542010875430036,-8.24202852749022
171,110.61467536801052,4.008931164647607,-3.872755276620077
172,44.96511901326763,6.454949762959361,-6.14063784673371
173,15.707232236283586,2.9712529619566794,-6.5785038457175204
174,121.82317250023557,5.963957969385117,-5.303532670967348
175,69.81234995098202,3.5678634833694467,-5.438007455213079
176,165.28268687785692,5.161782676741735,-3.1402679478576556
177,106.68051978749045,4.552585868056283,-9.764685236089543
178,3.855852446150765,0.8683987945607109,-8.682220485571268
179,1.652607650758231,0.4515601207934345,-7.194458905405088
180,134.52642677905368,4.477996973790723,-6.267980986771537
181,204.59827832747038,5.034790962622095,-6.3902278547288915
182,123.53018774901719,4.267374374453994,-5.1353507263773635
183,81.47728370883004,3.9508955425454753,-3.978252562862694
184,152.59012676647862,4.844684645892714,-6.9980530563001135
185,83.26158587541588,3.523517300451104,-7.397286872261777
186,41.96062323911498,3.637834107165486,-7.490508242717997
187,152.60858448213298,5.38787141337202,-2.5254487990261087
188,52.98593891978183,3.507729481885437,-10.96694870033852
189,120.7789341411102,3.863665611799156,-7.003472258520094
190,112.17319115683341,4.436765286467207,-6.48021880539037
191,85.48012982398951,4.947704546137629,-4.63373848389711
192,80.68277666409271,3.4181385212875455,-13.446026414720214
193,147.74233838047465,5.828338408456106,-3.359909681452755
194,96.8544314895449,4.02927750694003,-4.023634989559555
195,58.48752573585876,4.47815324297665,-8.796540694286382
196,15.285704853227822,1.2360111520021853,-9.842806463845555
197,60.40805680197012,3.247946312755673,-4.891274724102379
198,19.48560668781212,2.9098020645013967,-8.027632314635625
199,52.623119261930306,4.060083341863794,-11.738810632186903
200,17.533999463503868,2.8839503432327227,-6.4298322017830145
201,88.71630272450122,3.7259883876966833,-6.791661414416328
202,13.664140595339713,2.6886640919630684,-6.168536593560248
203,96.4987734214469,3.6409163695996143,-8.106635031288722
204,59.1556879801236,3.748165592570303,-2.453327279915729
205,140.32956141693202,4.731371156331737,-2.7352423006003157
206,131.7388642252721,4.433023222602911,-6.865678548541842
207,206.40651854647598,5.081972879212189,-7.121010866100885
208,32.394121154480416,2.285082300831266,-10.43754029911048
209,-1.440222259438717,-0.2595567647713103,-11.26108392805204
210,110.23182069285475,3.6014622928064517,-11.315185045341103
211,95.13459119286658,4.35778403601611,-10.211008587894376
212,67.87998038574044,4.175461897422835,-5.286217101101043
213,123.25804043783765,4.203784240110506,-9.866444557796195
214,114.12042761949847,4.249642678039024,-7.822265537787587
215,56.362221297061474,3.5945481728813813,-7.449962537176413
216,35.77255283251639,2.954117460012842,-14.02806511570085
217,215.8311267914258,4.660144889694416,-6.553447719061111
218,181.41277017230055,4.990690192444749,-3.943086383254768
219,73.42868184934358,3.6242041566679,-7.788161501312906
220,15.187449794812524,2.698225593353865,-5.30353267096737
221,213.3046626096026,5.169523697176281,-1.786129997496011
222,47.78205982415275,4.242300065823428,-2.197835566223172
223,100.23930715899243,5.166562719220829,-4.186571836149355
224,22.53560686584588,2.3069508902817546,-7.639481314168927
225,78.25270543877134,5.776632018394919,-3.4214312353274434
