trace_candidate_id,ts,symbol,symbol_code,side,strategy_id,adx,range_pct,breakout_distance_up,breakout_distance_down,dist_close_ema_fast,dist_close_ema_slow,pullback_depth,ret_1h_lag,ret_4h_lag,ret_12h_lag,ret_24h_lag,ema_gap_fast_slow,atrp,atrp_zscore,rolling_vol_24h,rolling_vol_72h,btc_adx,btc_atrp,btc_ret_24h_lag,btc_rolling_vol_24h,pnl,target_win,exit_reason,entry_ts,exit_ts,bars_held
1778760000000|XRP/USDT:USDT|xrp_trend|long,2026-05-14 12:00:00+00:00,XRP/USDT:USDT,XRP,long,xrp_trend,64.97540216618587,0.0142314335060448,0.0,0.0,0.0115227102780992,0.0149759777436071,0.0,0.0108946155457783,0.0093438393417475,0.0,0.0,0.0034139297421789,0.0073397670331278,0.0,0.0,0.0,63.851203369293096,0.005473646627426,0.0,0.0,4.262978669248324,1,tp,1778760000000,1778763600000,1
1778760000000|TRX/USDT:USDT|trx_trend|long,2026-05-14 12:00:00+00:00,TRX/USDT:USDT,TRX,long,trx_trend,96.9640847155274,0.0042567586615172,0.0,0.0,0.0084923891529786,0.0124062844581957,0.0,0.0015811615890675,0.007383636725073,0.0,0.0,0.0038809368789627,0.0031177084316887,0.0,0.0,0.0,63.851203369293096,0.005473646627426,0.0,0.0,0.0071385576708132,1,tp,1778760000000,1778763600000,2
1778760000000|DOGE/USDT:USDT|doge_trend_loose|long,2026-05-14 12:00:00+00:00,DOGE/USDT:USDT,DOGE,long,doge_trend_loose,63.04733328495989,0.0237744034707157,0.0,0.0,0.0140090758386694,0.0159468209342159,0.0,0.0190097259062775,0.0173905367231639,0.0,0.0,0.0019109741142541,0.0134199123351543,0.0,0.0,0.0,63.851203369293096,0.005473646627426,0.0,0.0,0.4973373970575481,1,tp,1778760000000,1778763600000,1
1778760000000|SOL/USDT:USDT|sol_trend_discovery|long,2026-05-14 12:00:00+00:00,SOL/USDT:USDT,SOL,long,sol_trend_discovery,62.52369390056902,0.0085563843791136,0.0,0.0,0.0046262331260317,0.0067402590481425,0.0,0.0064031795098256,0.0017582417582417,0.0,0.0,0.0021042909814654,0.0082884627782834,0.0,0.0,0.0,63.851203369293096,0.005473646627426,0.0,0.0,0.0213829949960176,1,tp,1778760000000,1778763600000,2
1778763600000|BTC/USDT:USDT|btc_trend_loose|long,2026-05-14 13:00:00+00:00,BTC/USDT:USDT,BTC,long,btc_trend_loose,60.32991291383426,0.0052472417459506,0.0047840282999565,0.0099358656505261,0.0021098836811769,0.003878016489773,0.0025759186752848,-0.0007338238872846,0.0008291988557056,0.0,0.0,0.0017644101085011,0.005461207375222,0.0,0.0,0.0,60.32991291383426,0.005461207375222,0.0,0.0,2.433114798828338,1,tp,1778763600000,1778767200000,1
1778767200000|DOT/USDT:USDT|dot_trend|long,2026-05-14 14:00:00+00:00,DOT/USDT:USDT,DOT,long,dot_trend,63.44620229227219,0.0262773722627737,0.0007299270072991,0.0423357664233577,0.0285930181441435,0.0333614542070258,0.0208029197080293,0.0208643815201192,0.0324039186134137,0.0339622641509436,0.0,0.0046358821990507,0.0111909040253569,0.0,0.008474831131546,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.7572032047259811,1,sl,1778767200000,1778788800000,10
1778767200000|AVAX/USDT:USDT|avax_trend|long,2026-05-14 14:00:00+00:00,AVAX/USDT:USDT,AVAX,long,avax_trend,62.016478938199135,0.0307860914615922,0.0009963136395337,0.0409484905848362,0.0292870505302919,0.0314988883113936,0.0199760884726511,0.0269081235932067,0.0339960852992686,0.0316579299002981,0.0,0.0021489027574593,0.010052432654663,0.0,0.0094519068760558,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,4.618228205359891,1,sl,1778767200000,1778774400000,2
1778767200000|DOGE/USDT:USDT|doge_trend_loose|long,2026-05-14 14:00:00+00:00,DOGE/USDT:USDT,DOGE,long,doge_trend_loose,61.03696958840733,0.0127055956835784,0.0152293098947002,0.0267165607867026,0.0094668930069588,0.012743624760053,0.0057436254460012,0.005336832895888,0.0113536349234288,0.0132263468829909,0.0,0.0032460021975892,0.0140079897279807,0.0,0.0095782459952364,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.6079304381717534,1,tp,1778767200000,1778781600000,4
1778767200000|SOL/USDT:USDT|sol_trend_discovery|long,2026-05-14 14:00:00+00:00,SOL/USDT:USDT,SOL,long,sol_trend_discovery,57.28344962025313,0.018540605009216,0.0004336983627885,0.0271061476742925,0.0148411437836254,0.0183489645631298,0.0133362246557519,0.0165325691612476,0.0136278711946369,0.0188908528501989,0.0,0.0034565220389332,0.0089346503473318,0.0,0.006994370136507,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.1719702627437219,1,tp,1778767200000,1778770800000,1
1778767200000|ADA/USDT:USDT|ada_trend_discovery|long,2026-05-14 14:00:00+00:00,ADA/USDT:USDT,ADA,long,ada_trend_discovery,61.92013336963174,0.0211032950758977,0.0011106997408366,0.029618659755646,0.0178821568207566,0.0208024166036684,0.0142539800074047,0.0131282820705176,0.0211720226843099,0.0211720226843099,0.0,0.0028689566501812,0.0080173559385647,0.0,0.0058035673808622,0.0,59.741538778822026,0.006302735299382,0.0,0.0056179389510122,0.1530142905669833,1,tp,1778767200000,1778770800000,1
